file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,classes,fit_sec,note
qp_modality_sae_olmo2__layer14.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32767,6,0.9661458333333334,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,2.442049503326416,
qp_modality_sae_olmo2__layer14.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32767,6,0.96875,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,10.448813676834106,
qp_modality_sae_olmo2__layer14.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32767,6,0.9713541666666666,0.9175257731958762,ability|necessity|obligation|possibility|prediction|volition,11.877389430999756,
qp_modality_sae_olmo2__layer14.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32767,8,0.9345549738219895,0.8854166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.1707651615142822,
qp_modality_sae_olmo2__layer14.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32767,8,0.9581151832460733,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.347970962524414,
qp_modality_sae_olmo2__layer14.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32767,8,0.9476439790575916,0.8854166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.424465656280518,
qp_modality_sae_olmo2__layer14.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32767,8,0.9659685863874345,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,15.082515716552734,
qp_modality_sae_olmo2__layer15.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32764,10,0.9816632231404959,0.9617768595041323,can|could|may|might|must|ought to|shall|should|will|would,33.154924154281616,
qp_modality_sae_olmo2__layer15.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32764,10,0.9816632231404959,0.9617768595041323,can|could|may|might|must|ought to|shall|should|will|would,33.28100633621216,
qp_modality_sae_olmo2__layer15.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32764,10,0.9819214876033058,0.9731404958677686,can|could|may|might|must|ought to|shall|should|will|would,161.22901010513306,
qp_modality_sae_olmo2__layer15.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32764,10,0.9819214876033058,0.9731404958677686,can|could|may|might|must|ought to|shall|should|will|would,161.33643460273743,
qp_modality_sae_olmo2__layer15.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32764,3,0.937984496124031,0.8865979381443299,deontic|dynamic|epistemic,1.821312665939331,
qp_modality_sae_olmo2__layer15.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32764,3,0.9224806201550387,0.8762886597938144,deontic|dynamic|epistemic,1.7763891220092773,
qp_modality_sae_olmo2__layer15.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32764,3,0.9354005167958657,0.8865979381443299,deontic|dynamic|epistemic,7.551204442977905,
qp_modality_sae_olmo2__layer15.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32764,3,0.9250645994832042,0.865979381443299,deontic|dynamic|epistemic,7.590892791748047,
qp_modality_sae_olmo2__layer15.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32764,6,0.9427083333333334,0.8556701030927835,ability|necessity|obligation|possibility|prediction|volition,2.63531494140625,
qp_modality_sae_olmo2__layer15.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32764,6,0.9609375,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,3.0603859424591064,
qp_modality_sae_olmo2__layer15.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32764,6,0.953125,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.387789249420166,
qp_modality_sae_olmo2__layer15.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32764,6,0.96875,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.610673904418945,
qp_modality_sae_olmo2__layer15.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32764,8,0.9293193717277487,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,4.122814655303955,
qp_modality_sae_olmo2__layer15.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32764,8,0.9554973821989529,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.988283634185791,
qp_modality_sae_olmo2__layer15.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32764,8,0.9450261780104712,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.339325428009033,
qp_modality_sae_olmo2__layer15.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32764,8,0.9554973821989529,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.516170263290405,
qp_modality_sae_olmo2__layer16.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9150309917355371,0.8708677685950413,can|could|may|might|must|ought to|shall|should|will|would,39.863227128982544,
qp_modality_sae_olmo2__layer16.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9150309917355371,0.8708677685950413,can|could|may|might|must|ought to|shall|should|will|would,39.82877492904663,
qp_modality_sae_olmo2__layer16.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9354338842975206,0.8946280991735537,can|could|may|might|must|ought to|shall|should|will|would,141.08065605163574,
qp_modality_sae_olmo2__layer16.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9354338842975206,0.8946280991735537,can|could|may|might|must|ought to|shall|should|will|would,140.5450475215912,
qp_modality_sae_olmo2__layer16.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.8888888888888888,0.845360824742268,deontic|dynamic|epistemic,1.8380708694458008,
qp_modality_sae_olmo2__layer16.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.8888888888888888,0.7835051546391752,deontic|dynamic|epistemic,1.903554916381836,
qp_modality_sae_olmo2__layer16.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.9069767441860465,0.8556701030927835,deontic|dynamic|epistemic,6.267671585083008,
qp_modality_sae_olmo2__layer16.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.9043927648578811,0.8144329896907216,deontic|dynamic|epistemic,6.275050640106201,
qp_modality_sae_olmo2__layer16.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.8958333333333334,0.7525773195876289,ability|necessity|obligation|possibility|prediction|volition,3.225205183029175,
qp_modality_sae_olmo2__layer16.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.9244791666666666,0.7422680412371134,ability|necessity|obligation|possibility|prediction|volition,3.5290579795837402,
qp_modality_sae_olmo2__layer16.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.9244791666666666,0.7938144329896907,ability|necessity|obligation|possibility|prediction|volition,9.43501091003418,
qp_modality_sae_olmo2__layer16.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9453125,0.7835051546391752,ability|necessity|obligation|possibility|prediction|volition,9.710200071334839,
qp_modality_sae_olmo2__layer16.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.8717277486910995,0.6979166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.192625045776367,
qp_modality_sae_olmo2__layer16.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.8664921465968587,0.625,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.9818925857543945,
qp_modality_sae_olmo2__layer16.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.8952879581151832,0.7291666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,10.702057123184204,
qp_modality_sae_olmo2__layer16.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9109947643979057,0.71875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,11.067620515823364,
qp_modality_sae_olmo2__layer2.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9971590909090909,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,33.309208393096924,
qp_modality_sae_olmo2__layer2.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9971590909090909,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,31.92139434814453,
qp_modality_sae_olmo2__layer2.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9976756198347108,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,196.31036686897278,
qp_modality_sae_olmo2__layer2.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9976756198347108,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,199.69930768013,
qp_modality_sae_olmo2__layer2.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.9276485788113695,0.9072164948453608,deontic|dynamic|epistemic,1.9782872200012207,
qp_modality_sae_olmo2__layer2.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.9121447028423773,0.845360824742268,deontic|dynamic|epistemic,2.0322086811065674,
qp_modality_sae_olmo2__layer2.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.937984496124031,0.9072164948453608,deontic|dynamic|epistemic,9.335951089859009,
qp_modality_sae_olmo2__layer2.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.9069767441860465,0.8556701030927835,deontic|dynamic|epistemic,9.251558542251587,
qp_modality_sae_olmo2__layer2.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.9583333333333334,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,3.2900025844573975,
qp_modality_sae_olmo2__layer2.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.953125,0.9484536082474226,ability|necessity|obligation|possibility|prediction|volition,3.6309289932250977,
qp_modality_sae_olmo2__layer2.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.96875,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,14.45567512512207,
qp_modality_sae_olmo2__layer2.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9557291666666666,0.9484536082474226,ability|necessity|obligation|possibility|prediction|volition,14.924751996994019,
qp_modality_sae_olmo2__layer2.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.9214659685863874,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,4.476308345794678,
qp_modality_sae_olmo2__layer2.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.9528795811518325,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,4.47787070274353,
qp_modality_sae_olmo2__layer2.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.9267015706806283,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,17.10088014602661,
qp_modality_sae_olmo2__layer2.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9502617801047121,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,17.29179859161377,
qp_modality_sae_olmo2__layer3.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32767,10,0.9974173553719008,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,21.852576971054077,
qp_modality_sae_olmo2__layer3.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32767,10,0.9974173553719008,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,21.859768390655518,
qp_modality_sae_olmo2__layer3.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32767,10,0.9974173553719008,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,189.3702037334442,
qp_modality_sae_olmo2__layer3.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32767,10,0.9974173553719008,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,187.98817372322083,
qp_modality_sae_olmo2__layer3.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32767,3,0.9354005167958657,0.8969072164948454,deontic|dynamic|epistemic,1.9025030136108398,
qp_modality_sae_olmo2__layer3.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32767,3,0.9198966408268734,0.8865979381443299,deontic|dynamic|epistemic,1.9962339401245117,
qp_modality_sae_olmo2__layer3.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32767,3,0.937984496124031,0.9072164948453608,deontic|dynamic|epistemic,8.910902738571167,
qp_modality_sae_olmo2__layer3.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32767,3,0.9302325581395349,0.8969072164948454,deontic|dynamic|epistemic,8.95563292503357,
qp_modality_sae_olmo2__layer3.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32767,6,0.9557291666666666,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,3.3123674392700195,
qp_modality_sae_olmo2__layer3.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32767,6,0.953125,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,3.1252031326293945,
qp_modality_sae_olmo2__layer3.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32767,6,0.9557291666666666,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,13.970509767532349,
qp_modality_sae_olmo2__layer3.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32767,6,0.9479166666666666,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,13.880280017852783,
qp_modality_sae_olmo2__layer3.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32767,8,0.9214659685863874,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.679191827774048,
qp_modality_sae_olmo2__layer3.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32767,8,0.9319371727748691,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.8824503421783447,
qp_modality_sae_olmo2__layer3.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32767,8,0.9319371727748691,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,16.01891779899597,
qp_modality_sae_olmo2__layer3.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32767,8,0.9345549738219895,0.7916666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,16.313157320022583,
qp_modality_sae_olmo2__layer4.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32765,10,0.9984504132231405,0.9979338842975206,can|could|may|might|must|ought to|shall|should|will|would,25.260499238967896,
qp_modality_sae_olmo2__layer4.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32765,10,0.9984504132231405,0.9979338842975206,can|could|may|might|must|ought to|shall|should|will|would,24.970959424972534,
qp_modality_sae_olmo2__layer4.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32765,10,0.9981921487603306,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,181.0349805355072,
qp_modality_sae_olmo2__layer4.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32765,10,0.9981921487603306,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,180.0913622379303,
qp_modality_sae_olmo2__layer4.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32765,3,0.937984496124031,0.9072164948453608,deontic|dynamic|epistemic,1.9184017181396484,
qp_modality_sae_olmo2__layer4.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32765,3,0.917312661498708,0.8969072164948454,deontic|dynamic|epistemic,1.9929499626159668,
qp_modality_sae_olmo2__layer4.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32765,3,0.9354005167958657,0.9072164948453608,deontic|dynamic|epistemic,8.591590642929077,
qp_modality_sae_olmo2__layer4.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32765,3,0.9224806201550387,0.9072164948453608,deontic|dynamic|epistemic,8.536115884780884,
qp_modality_sae_olmo2__layer4.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32765,6,0.9635416666666666,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,2.1865689754486084,
qp_modality_sae_olmo2__layer4.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32765,6,0.9609375,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,1.954660415649414,
qp_modality_sae_olmo2__layer4.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32765,6,0.96875,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,13.721406936645508,
qp_modality_sae_olmo2__layer4.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32765,6,0.9661458333333334,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,13.424273252487183,
qp_modality_sae_olmo2__layer4.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32765,8,0.9240837696335078,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.2455997467041016,
qp_modality_sae_olmo2__layer4.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32765,8,0.9581151832460733,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.4222190380096436,
qp_modality_sae_olmo2__layer4.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32765,8,0.9424083769633508,0.8958333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,15.232473611831665,
qp_modality_sae_olmo2__layer4.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32765,8,0.9581151832460733,0.8125,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,16.000864267349243,
qp_modality_sae_olmo2__layer5.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9966425619834711,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,26.844496726989746,
qp_modality_sae_olmo2__layer5.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9966425619834711,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,26.73515295982361,
qp_modality_sae_olmo2__layer5.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9961260330578512,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,176.73604011535645,
qp_modality_sae_olmo2__layer5.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9961260330578512,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,174.52327227592468,
qp_modality_sae_olmo2__layer5.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.9405684754521964,0.8969072164948454,deontic|dynamic|epistemic,1.3963911533355713,
qp_modality_sae_olmo2__layer5.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.9250645994832042,0.9072164948453608,deontic|dynamic|epistemic,1.3501925468444824,
qp_modality_sae_olmo2__layer5.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.937984496124031,0.8969072164948454,deontic|dynamic|epistemic,8.231592416763306,
qp_modality_sae_olmo2__layer5.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.9250645994832042,0.8865979381443299,deontic|dynamic|epistemic,8.341756343841553,
qp_modality_sae_olmo2__layer5.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.9557291666666666,0.9484536082474226,ability|necessity|obligation|possibility|prediction|volition,2.2153406143188477,
qp_modality_sae_olmo2__layer5.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.96875,0.9484536082474226,ability|necessity|obligation|possibility|prediction|volition,2.550893545150757,
qp_modality_sae_olmo2__layer5.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.9609375,0.9484536082474226,ability|necessity|obligation|possibility|prediction|volition,12.806987762451172,
qp_modality_sae_olmo2__layer5.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9635416666666666,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,12.574833631515503,
qp_modality_sae_olmo2__layer5.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.9267015706806283,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.6118435859680176,
qp_modality_sae_olmo2__layer5.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.9607329842931938,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.042919635772705,
qp_modality_sae_olmo2__layer5.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.9293193717277487,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.998539924621582,
qp_modality_sae_olmo2__layer5.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9502617801047121,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.642331838607788,
qp_modality_sae_olmo2__layer6.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32765,10,0.9966425619834711,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,24.89125084877014,
qp_modality_sae_olmo2__layer6.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32765,10,0.9966425619834711,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,23.62708282470703,
qp_modality_sae_olmo2__layer6.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32765,10,0.9963842975206612,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,165.13123679161072,
qp_modality_sae_olmo2__layer6.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32765,10,0.9963842975206612,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,163.58055925369263,
qp_modality_sae_olmo2__layer6.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32765,3,0.9534883720930233,0.8865979381443299,deontic|dynamic|epistemic,1.9093880653381348,
qp_modality_sae_olmo2__layer6.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32765,3,0.9354005167958657,0.8865979381443299,deontic|dynamic|epistemic,1.7468359470367432,
qp_modality_sae_olmo2__layer6.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32765,3,0.9457364341085271,0.8969072164948454,deontic|dynamic|epistemic,7.839456796646118,
qp_modality_sae_olmo2__layer6.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32765,3,0.9405684754521964,0.8969072164948454,deontic|dynamic|epistemic,7.869051218032837,
qp_modality_sae_olmo2__layer6.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32765,6,0.9661458333333334,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,2.3292460441589355,
qp_modality_sae_olmo2__layer6.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32765,6,0.9739583333333334,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,2.0137815475463867,
qp_modality_sae_olmo2__layer6.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32765,6,0.9713541666666666,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,12.612101316452026,
qp_modality_sae_olmo2__layer6.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32765,6,0.9765625,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,12.115607023239136,
qp_modality_sae_olmo2__layer6.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32765,8,0.9345549738219895,0.8958333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.870116710662842,
qp_modality_sae_olmo2__layer6.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32765,8,0.9554973821989529,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.628241777420044,
qp_modality_sae_olmo2__layer6.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32765,8,0.9424083769633508,0.8854166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.378437519073486,
qp_modality_sae_olmo2__layer6.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32765,8,0.9581151832460733,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.493729829788208,
qp_modality_sae_olmo2__layer7.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32767,10,0.9961260330578512,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,24.603949785232544,
qp_modality_sae_olmo2__layer7.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32767,10,0.9961260330578512,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,24.856931447982788,
qp_modality_sae_olmo2__layer7.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32767,10,0.9966425619834711,0.993801652892562,can|could|may|might|must|ought to|shall|should|will|would,150.5984718799591,
