file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,nnz_features,fit_sec,note
qp_tense_sae_layer3.parquet,aspect,0.5,3000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,9,1.055274486541748,
qp_tense_sae_layer3.parquet,aspect,0.5,4000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,9,1.0511555671691895,
qp_tense_sae_layer3.parquet,aspect,0.5,5000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,9,1.0508065223693848,
qp_tense_sae_layer3.parquet,aspect,1.0,1000,0.0001,none,1411,0,32767,2,0.9973404255319149,1.0,9,1.6531763076782227,
qp_tense_sae_layer3.parquet,aspect,1.0,2000,0.0001,none,1411,0,32767,2,0.99822695035461,1.0,9,1.6459379196166992,
qp_tense_sae_layer3.parquet,aspect,1.0,3000,0.0001,none,1411,0,32767,2,0.99822695035461,1.0,9,1.6516752243041992,
qp_tense_sae_layer3.parquet,aspect,1.0,4000,0.0001,none,1411,0,32767,2,0.9973404255319149,1.0,9,1.6595871448516846,
qp_tense_sae_layer3.parquet,aspect,1.0,5000,0.0001,none,1411,0,32767,2,0.9973404255319149,1.0,9,1.662442922592163,
qp_tense_sae_layer4.parquet,tense,0.25,1000,0.0001,none,1411,0,32766,7,0.9796099290780141,0.9717314487632509,12,4.7246785163879395,
qp_tense_sae_layer4.parquet,tense,0.25,2000,0.0001,none,1411,0,32766,7,0.9796099290780141,0.9717314487632509,12,4.716289281845093,
qp_tense_sae_layer4.parquet,tense,0.25,3000,0.0001,none,1411,0,32766,7,0.9796099290780141,0.9717314487632509,12,4.733278274536133,
qp_tense_sae_layer4.parquet,tense,0.25,4000,0.0001,none,1411,0,32766,7,0.9796099290780141,0.9717314487632509,12,4.7302703857421875,
qp_tense_sae_layer4.parquet,tense,0.25,5000,0.0001,none,1411,0,32766,7,0.9796099290780141,0.9717314487632509,12,4.737353086471558,
qp_tense_sae_layer4.parquet,tense,0.5,1000,0.0001,none,1411,0,32766,7,0.9804964539007093,0.9752650176678446,14,7.082125186920166,
qp_tense_sae_layer4.parquet,tense,0.5,2000,0.0001,none,1411,0,32766,7,0.9804964539007093,0.9752650176678446,13,8.671728610992432,
qp_tense_sae_layer4.parquet,tense,0.5,3000,0.0001,none,1411,0,32766,7,0.9804964539007093,0.9752650176678446,13,8.665260314941406,
qp_tense_sae_layer4.parquet,tense,0.5,4000,0.0001,none,1411,0,32766,7,0.9804964539007093,0.9752650176678446,13,8.642549991607666,
qp_tense_sae_layer4.parquet,tense,0.5,5000,0.0001,none,1411,0,32766,7,0.9804964539007093,0.9752650176678446,13,8.63983678817749,
qp_tense_sae_layer4.parquet,tense,1.0,1000,0.0001,none,1411,0,32766,7,0.9875886524822695,0.9858657243816255,16,7.117337942123413,
qp_tense_sae_layer4.parquet,tense,1.0,2000,0.0001,none,1411,0,32766,7,0.9875886524822695,0.9858657243816255,17,14.12822699546814,
qp_tense_sae_layer4.parquet,tense,1.0,3000,0.0001,none,1411,0,32766,7,0.9875886524822695,0.9858657243816255,16,19.92230248451233,
qp_tense_sae_layer4.parquet,tense,1.0,4000,0.0001,none,1411,0,32766,7,0.9875886524822695,0.9858657243816255,16,19.857261657714844,
qp_tense_sae_layer4.parquet,tense,1.0,5000,0.0001,none,1411,0,32766,7,0.9875886524822695,0.9858657243816255,16,19.97213912010193,
qp_tense_sae_layer4.parquet,aspect,0.25,1000,0.0001,none,1411,0,32766,2,0.9884751773049646,0.9823321554770318,7,0.5812394618988037,
qp_tense_sae_layer4.parquet,aspect,0.25,2000,0.0001,none,1411,0,32766,2,0.9884751773049646,0.9823321554770318,7,0.5565636157989502,
qp_tense_sae_layer4.parquet,aspect,0.25,3000,0.0001,none,1411,0,32766,2,0.9884751773049646,0.9823321554770318,7,0.5666210651397705,
qp_tense_sae_layer4.parquet,aspect,0.25,4000,0.0001,none,1411,0,32766,2,0.9884751773049646,0.9823321554770318,7,0.5758354663848877,
qp_tense_sae_layer4.parquet,aspect,0.25,5000,0.0001,none,1411,0,32766,2,0.9884751773049646,0.9823321554770318,7,0.5781204700469971,
qp_tense_sae_layer4.parquet,aspect,0.5,1000,0.0001,none,1411,0,32766,2,0.9911347517730497,0.9823321554770318,8,0.8878557682037354,
qp_tense_sae_layer4.parquet,aspect,0.5,2000,0.0001,none,1411,0,32766,2,0.9911347517730497,0.9823321554770318,8,0.8101785182952881,
qp_tense_sae_layer4.parquet,aspect,0.5,3000,0.0001,none,1411,0,32766,2,0.9911347517730497,0.9823321554770318,8,0.8479921817779541,
qp_tense_sae_layer4.parquet,aspect,0.5,4000,0.0001,none,1411,0,32766,2,0.9911347517730497,0.9823321554770318,8,0.8559658527374268,
qp_tense_sae_layer4.parquet,aspect,0.5,5000,0.0001,none,1411,0,32766,2,0.9911347517730497,0.9823321554770318,8,0.8800559043884277,
qp_tense_sae_layer4.parquet,aspect,1.0,1000,0.0001,none,1411,0,32766,2,0.9955673758865248,0.9823321554770318,11,1.975696086883545,
qp_tense_sae_layer4.parquet,aspect,1.0,2000,0.0001,none,1411,0,32766,2,0.9955673758865248,0.9823321554770318,11,1.9611930847167969,
qp_tense_sae_layer4.parquet,aspect,1.0,3000,0.0001,none,1411,0,32766,2,0.9955673758865248,0.9823321554770318,11,1.9653666019439697,
qp_tense_sae_layer4.parquet,aspect,1.0,4000,0.0001,none,1411,0,32766,2,0.9955673758865248,0.9823321554770318,11,1.9568512439727783,
qp_tense_sae_layer4.parquet,aspect,1.0,5000,0.0001,none,1411,0,32766,2,0.9955673758865248,0.9823321554770318,11,1.9849779605865479,
qp_tense_sae_layer5.parquet,tense,0.25,1000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,4.400327444076538,
qp_tense_sae_layer5.parquet,tense,0.25,2000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,4.423917293548584,
qp_tense_sae_layer5.parquet,tense,0.25,3000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,4.401942014694214,
qp_tense_sae_layer5.parquet,tense,0.25,4000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,4.383832216262817,
qp_tense_sae_layer5.parquet,tense,0.25,5000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,4.422196865081787,
qp_tense_sae_layer5.parquet,tense,0.5,1000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,5.709210634231567,
qp_tense_sae_layer5.parquet,tense,0.5,2000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,5.6679089069366455,
qp_tense_sae_layer5.parquet,tense,0.5,3000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,5.700093746185303,
qp_tense_sae_layer5.parquet,tense,0.5,4000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,5.681821346282959,
qp_tense_sae_layer5.parquet,tense,0.5,5000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,13,5.692737817764282,
qp_tense_sae_layer5.parquet,tense,1.0,1000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,18,7.097706317901611,
qp_tense_sae_layer5.parquet,tense,1.0,2000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,17,9.582020282745361,
qp_tense_sae_layer5.parquet,tense,1.0,3000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,17,9.549073219299316,
qp_tense_sae_layer5.parquet,tense,1.0,4000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,17,9.662307739257812,
qp_tense_sae_layer5.parquet,tense,1.0,5000,0.0001,none,1411,0,32763,7,0.9875886524822695,0.9858657243816255,17,9.599132061004639,
qp_tense_sae_layer5.parquet,aspect,0.25,1000,0.0001,none,1411,0,32763,2,0.9884751773049646,0.9929328621908127,8,1.0880215167999268,
qp_tense_sae_layer5.parquet,aspect,0.25,2000,0.0001,none,1411,0,32763,2,0.9884751773049646,0.9929328621908127,8,1.1242291927337646,
qp_tense_sae_layer5.parquet,aspect,0.25,3000,0.0001,none,1411,0,32763,2,0.9884751773049646,0.9929328621908127,8,1.1299066543579102,
qp_tense_sae_layer5.parquet,aspect,0.25,4000,0.0001,none,1411,0,32763,2,0.9884751773049646,0.9929328621908127,8,1.1042540073394775,
qp_tense_sae_layer5.parquet,aspect,0.25,5000,0.0001,none,1411,0,32763,2,0.9884751773049646,0.9929328621908127,8,1.1589083671569824,
qp_tense_sae_layer5.parquet,aspect,0.5,1000,0.0001,none,1411,0,32763,2,0.9929078014184397,0.9929328621908127,9,1.5055572986602783,
qp_tense_sae_layer5.parquet,aspect,0.5,2000,0.0001,none,1411,0,32763,2,0.9929078014184397,0.9929328621908127,9,1.5281782150268555,
qp_tense_sae_layer5.parquet,aspect,0.5,3000,0.0001,none,1411,0,32763,2,0.9929078014184397,0.9929328621908127,9,1.4553461074829102,
qp_tense_sae_layer5.parquet,aspect,0.5,4000,0.0001,none,1411,0,32763,2,0.9929078014184397,0.9929328621908127,9,1.4802818298339844,
qp_tense_sae_layer5.parquet,aspect,0.5,5000,0.0001,none,1411,0,32763,2,0.9929078014184397,0.9929328621908127,9,1.524303913116455,
qp_tense_sae_layer5.parquet,aspect,1.0,1000,0.0001,none,1411,0,32763,2,1.0,1.0,9,1.9627854824066162,
qp_tense_sae_layer5.parquet,aspect,1.0,2000,0.0001,none,1411,0,32763,2,1.0,1.0,10,1.8426110744476318,
qp_tense_sae_layer5.parquet,aspect,1.0,3000,0.0001,none,1411,0,32763,2,1.0,1.0,10,1.846221923828125,
qp_tense_sae_layer5.parquet,aspect,1.0,4000,0.0001,none,1411,0,32763,2,1.0,1.0,9,1.9416260719299316,
qp_tense_sae_layer5.parquet,aspect,1.0,5000,0.0001,none,1411,0,32763,2,1.0,1.0,10,1.8567450046539307,
qp_tense_sae_layer6.parquet,tense,0.25,1000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,11,2.565983772277832,
qp_tense_sae_layer6.parquet,tense,0.25,2000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,11,2.564908742904663,
qp_tense_sae_layer6.parquet,tense,0.25,3000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,11,2.591005325317383,
qp_tense_sae_layer6.parquet,tense,0.25,4000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,11,2.568126916885376,
qp_tense_sae_layer6.parquet,tense,0.25,5000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,11,2.619131088256836,
qp_tense_sae_layer6.parquet,tense,0.5,1000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,13,4.706721782684326,
qp_tense_sae_layer6.parquet,tense,0.5,2000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,13,4.667097330093384,
qp_tense_sae_layer6.parquet,tense,0.5,3000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,13,4.762585639953613,
qp_tense_sae_layer6.parquet,tense,0.5,4000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,13,4.698670148849487,
qp_tense_sae_layer6.parquet,tense,0.5,5000,0.0001,none,1411,0,32761,7,0.9875886524822695,0.9858657243816255,13,4.700067043304443,
qp_tense_sae_layer6.parquet,tense,1.0,1000,0.0001,none,1411,0,32761,7,0.9902482269503546,0.9858657243816255,16,6.8339574337005615,
qp_tense_sae_layer6.parquet,tense,1.0,2000,0.0001,none,1411,0,32761,7,0.9902482269503546,0.9858657243816255,14,10.718039512634277,
qp_tense_sae_layer6.parquet,tense,1.0,3000,0.0001,none,1411,0,32761,7,0.9902482269503546,0.9858657243816255,14,10.684658765792847,
qp_tense_sae_layer6.parquet,tense,1.0,4000,0.0001,none,1411,0,32761,7,0.9902482269503546,0.9858657243816255,14,10.72438097000122,
qp_tense_sae_layer6.parquet,tense,1.0,5000,0.0001,none,1411,0,32761,7,0.9902482269503546,0.9858657243816255,14,10.68159294128418,
qp_tense_sae_layer6.parquet,aspect,0.25,1000,0.0001,none,1411,0,32761,2,0.9902482269503546,0.9893992932862191,4,0.5297420024871826,
qp_tense_sae_layer6.parquet,aspect,0.25,2000,0.0001,none,1411,0,32761,2,0.9902482269503546,0.9893992932862191,4,0.5313930511474609,
qp_tense_sae_layer6.parquet,aspect,0.25,3000,0.0001,none,1411,0,32761,2,0.9902482269503546,0.9893992932862191,4,0.5023331642150879,
qp_tense_sae_layer6.parquet,aspect,0.25,4000,0.0001,none,1411,0,32761,2,0.9902482269503546,0.9893992932862191,4,0.5277178287506104,
qp_tense_sae_layer6.parquet,aspect,0.25,5000,0.0001,none,1411,0,32761,2,0.9902482269503546,0.9893992932862191,4,0.56595778465271,
qp_tense_sae_layer6.parquet,aspect,0.5,1000,0.0001,none,1411,0,32761,2,0.9911347517730497,0.9893992932862191,7,1.5944488048553467,
qp_tense_sae_layer6.parquet,aspect,0.5,2000,0.0001,none,1411,0,32761,2,0.9911347517730497,0.9893992932862191,7,1.6126739978790283,
qp_tense_sae_layer6.parquet,aspect,0.5,3000,0.0001,none,1411,0,32761,2,0.9911347517730497,0.9893992932862191,7,1.5945470333099365,
qp_tense_sae_layer6.parquet,aspect,0.5,4000,0.0001,none,1411,0,32761,2,0.9911347517730497,0.9893992932862191,7,1.611781120300293,
qp_tense_sae_layer6.parquet,aspect,0.5,5000,0.0001,none,1411,0,32761,2,0.9911347517730497,0.9893992932862191,7,1.6194400787353516,
qp_tense_sae_layer6.parquet,aspect,1.0,1000,0.0001,none,1411,0,32761,2,0.9937943262411347,0.9929328621908127,11,2.0787503719329834,
qp_tense_sae_layer6.parquet,aspect,1.0,2000,0.0001,none,1411,0,32761,2,0.9937943262411347,0.9929328621908127,10,2.053147077560425,
qp_tense_sae_layer6.parquet,aspect,1.0,3000,0.0001,none,1411,0,32761,2,0.9937943262411347,0.9929328621908127,10,2.062441110610962,
qp_tense_sae_layer6.parquet,aspect,1.0,4000,0.0001,none,1411,0,32761,2,0.9937943262411347,0.9929328621908127,10,2.060680866241455,
qp_tense_sae_layer6.parquet,aspect,1.0,5000,0.0001,none,1411,0,32761,2,0.9937943262411347,0.9929328621908127,10,2.054412841796875,
qp_tense_sae_layer7.parquet,tense,0.25,1000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,12,3.958577871322632,
qp_tense_sae_layer7.parquet,tense,0.25,2000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,12,3.937145709991455,
qp_tense_sae_layer7.parquet,tense,0.25,3000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,12,3.9899306297302246,
qp_tense_sae_layer7.parquet,tense,0.25,4000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,12,3.951727867126465,
qp_tense_sae_layer7.parquet,tense,0.25,5000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,12,3.9421095848083496,
qp_tense_sae_layer7.parquet,tense,0.5,1000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,13,6.787160396575928,
qp_tense_sae_layer7.parquet,tense,0.5,2000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,13,6.809231996536255,
qp_tense_sae_layer7.parquet,tense,0.5,3000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,13,6.794291019439697,
qp_tense_sae_layer7.parquet,tense,0.5,4000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,13,6.736307382583618,
qp_tense_sae_layer7.parquet,tense,0.5,5000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,13,6.801837682723999,
qp_tense_sae_layer7.parquet,tense,1.0,1000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,15,6.852241039276123,
qp_tense_sae_layer7.parquet,tense,1.0,2000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,15,7.809311151504517,
qp_tense_sae_layer7.parquet,tense,1.0,3000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,15,7.811053514480591,
qp_tense_sae_layer7.parquet,tense,1.0,4000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,15,7.837062120437622,
qp_tense_sae_layer7.parquet,tense,1.0,5000,0.0001,none,1411,0,32759,7,0.9875886524822695,0.9858657243816255,15,7.795198440551758,
qp_tense_sae_layer7.parquet,aspect,0.25,1000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.6187922954559326,
qp_tense_sae_layer7.parquet,aspect,0.25,2000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.6303541660308838,
qp_tense_sae_layer7.parquet,aspect,0.25,3000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.5935871601104736,
qp_tense_sae_layer7.parquet,aspect,0.25,4000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.6333038806915283,
qp_tense_sae_layer7.parquet,aspect,0.25,5000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.6212615966796875,
qp_tense_sae_layer7.parquet,aspect,0.5,1000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.8550457954406738,
qp_tense_sae_layer7.parquet,aspect,0.5,2000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.8651502132415771,
qp_tense_sae_layer7.parquet,aspect,0.5,3000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.8279938697814941,
qp_tense_sae_layer7.parquet,aspect,0.5,4000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.8640778064727783,
qp_tense_sae_layer7.parquet,aspect,0.5,5000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,5,0.8356966972351074,
qp_tense_sae_layer7.parquet,aspect,1.0,1000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,7,1.820633888244629,
qp_tense_sae_layer7.parquet,aspect,1.0,2000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,7,1.8174693584442139,
qp_tense_sae_layer7.parquet,aspect,1.0,3000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,7,1.8601608276367188,
qp_tense_sae_layer7.parquet,aspect,1.0,4000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,7,1.860105276107788,
qp_tense_sae_layer7.parquet,aspect,1.0,5000,0.0001,none,1411,0,32759,2,0.9929078014184397,0.9929328621908127,7,1.8344032764434814,
qp_tense_sae_layer8.parquet,tense,0.25,1000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,13,4.010411977767944,
qp_tense_sae_layer8.parquet,tense,0.25,2000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,13,4.036049842834473,
qp_tense_sae_layer8.parquet,tense,0.25,3000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,13,4.004162788391113,
qp_tense_sae_layer8.parquet,tense,0.25,4000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,13,4.01672101020813,
qp_tense_sae_layer8.parquet,tense,0.25,5000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,13,4.094457626342773,
qp_tense_sae_layer8.parquet,tense,0.5,1000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,15,6.729041814804077,
qp_tense_sae_layer8.parquet,tense,0.5,2000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,15,9.81367802619934,
qp_tense_sae_layer8.parquet,tense,0.5,3000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,15,9.792223691940308,
qp_tense_sae_layer8.parquet,tense,0.5,4000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,15,9.759655714035034,
qp_tense_sae_layer8.parquet,tense,0.5,5000,0.0001,none,1411,0,32764,7,0.9875886524822695,0.9858657243816255,15,9.730882406234741,
qp_tense_sae_layer8.parquet,tense,1.0,1000,0.0001,none,1411,0,32764,7,0.9911347517730497,0.9893992932862191,17,6.785831689834595,
qp_tense_sae_layer8.parquet,tense,1.0,2000,0.0001,none,1411,0,32764,7,0.9911347517730497,0.9893992932862191,16,13.47097659111023,
qp_tense_sae_layer8.parquet,tense,1.0,3000,0.0001,none,1411,0,32764,7,0.9920212765957447,0.9893992932862191,15,14.367847204208374,
qp_tense_sae_layer8.parquet,tense,1.0,4000,0.0001,none,1411,0,32764,7,0.9920212765957447,0.9893992932862191,15,14.421335697174072,
qp_tense_sae_layer8.parquet,tense,1.0,5000,0.0001,none,1411,0,32764,7,0.9920212765957447,0.9893992932862191,15,14.391411542892456,
qp_tense_sae_layer8.parquet,aspect,0.25,1000,0.0001,none,1411,0,32764,2,0.9893617021276596,0.9929328621908127,5,0.8103277683258057,
qp_tense_sae_layer8.parquet,aspect,0.25,2000,0.0001,none,1411,0,32764,2,0.9893617021276596,0.9929328621908127,5,0.8079590797424316,
qp_tense_sae_layer8.parquet,aspect,0.25,3000,0.0001,none,1411,0,32764,2,0.9884751773049646,0.9929328621908127,5,0.8421249389648438,
qp_tense_sae_layer8.parquet,aspect,0.25,4000,0.0001,none,1411,0,32764,2,0.9884751773049646,0.9929328621908127,5,0.8770310878753662,
qp_tense_sae_layer8.parquet,aspect,0.25,5000,0.0001,none,1411,0,32764,2,0.9884751773049646,0.9929328621908127,5,0.8448765277862549,
qp_tense_sae_layer8.parquet,aspect,0.5,1000,0.0001,none,1411,0,32764,2,0.9964539007092199,0.9964664310954063,5,0.8571996688842773,
qp_tense_sae_layer8.parquet,aspect,0.5,2000,0.0001,none,1411,0,32764,2,0.9964539007092199,0.9964664310954063,5,0.8723762035369873,
qp_tense_sae_layer8.parquet,aspect,0.5,3000,0.0001,none,1411,0,32764,2,0.9964539007092199,0.9964664310954063,5,0.8802497386932373,
qp_tense_sae_layer8.parquet,aspect,0.5,4000,0.0001,none,1411,0,32764,2,0.9964539007092199,0.9964664310954063,5,0.8618221282958984,
qp_tense_sae_layer8.parquet,aspect,0.5,5000,0.0001,none,1411,0,32764,2,0.9964539007092199,0.9964664310954063,5,0.8636250495910645,
qp_tense_sae_layer8.parquet,aspect,1.0,1000,0.0001,none,1411,0,32764,2,0.99822695035461,0.9964664310954063,8,2.270366668701172,
qp_tense_sae_layer8.parquet,aspect,1.0,2000,0.0001,none,1411,0,32764,2,0.99822695035461,0.9964664310954063,7,2.48673677444458,
qp_tense_sae_layer8.parquet,aspect,1.0,3000,0.0001,none,1411,0,32764,2,0.99822695035461,0.9964664310954063,7,2.475968837738037,
qp_tense_sae_layer8.parquet,aspect,1.0,4000,0.0001,none,1411,0,32764,2,0.99822695035461,0.9964664310954063,7,2.4851396083831787,
qp_tense_sae_layer8.parquet,aspect,1.0,5000,0.0001,none,1411,0,32764,2,0.99822695035461,0.9964664310954063,7,2.483445405960083,
qp_tense_sae_layer9.parquet,tense,0.25,1000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9858657243816255,12,2.46243953704834,
qp_tense_sae_layer9.parquet,tense,0.25,2000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9858657243816255,12,2.404496669769287,
qp_tense_sae_layer9.parquet,tense,0.25,3000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9858657243816255,12,2.5148143768310547,
qp_tense_sae_layer9.parquet,tense,0.25,4000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9858657243816255,12,2.440361261367798,
qp_tense_sae_layer9.parquet,tense,0.25,5000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9858657243816255,12,2.45156192779541,
qp_tense_sae_layer9.parquet,tense,0.5,1000,0.0001,none,1411,0,32768,7,0.9973404255319149,0.9893992932862191,15,2.565295457839966,
qp_tense_sae_layer9.parquet,tense,0.5,2000,0.0001,none,1411,0,32768,7,0.9973404255319149,0.9893992932862191,15,2.5652599334716797,
qp_tense_sae_layer9.parquet,tense,0.5,3000,0.0001,none,1411,0,32768,7,0.9973404255319149,0.9893992932862191,15,2.588968515396118,
qp_tense_sae_layer9.parquet,tense,0.5,4000,0.0001,none,1411,0,32768,7,0.9973404255319149,0.9893992932862191,15,2.5567588806152344,
qp_tense_sae_layer9.parquet,tense,0.5,5000,0.0001,none,1411,0,32768,7,0.9973404255319149,0.9893992932862191,15,2.5561976432800293,
qp_tense_sae_layer9.parquet,tense,1.0,1000,0.0001,none,1411,0,32768,7,0.999113475177305,0.9893992932862191,15,4.1438307762146,
qp_tense_sae_layer9.parquet,tense,1.0,2000,0.0001,none,1411,0,32768,7,0.999113475177305,0.9893992932862191,15,4.160710096359253,
qp_tense_sae_layer9.parquet,tense,1.0,3000,0.0001,none,1411,0,32768,7,0.999113475177305,0.9893992932862191,15,4.186033487319946,
qp_tense_sae_layer9.parquet,tense,1.0,4000,0.0001,none,1411,0,32768,7,0.999113475177305,0.9893992932862191,15,4.136734962463379,
qp_tense_sae_layer9.parquet,tense,1.0,5000,0.0001,none,1411,0,32768,7,0.999113475177305,0.9893992932862191,15,4.190495729446411,
qp_tense_sae_layer9.parquet,aspect,0.25,1000,0.0001,none,1411,0,32768,2,0.9937943262411347,0.9929328621908127,7,0.7443783283233643,
qp_tense_sae_layer9.parquet,aspect,0.25,2000,0.0001,none,1411,0,32768,2,0.9911347517730497,0.9929328621908127,7,0.8739771842956543,
qp_tense_sae_layer9.parquet,aspect,0.25,3000,0.0001,none,1411,0,32768,2,0.9911347517730497,0.9929328621908127,7,0.8584616184234619,
qp_tense_sae_layer9.parquet,aspect,0.25,4000,0.0001,none,1411,0,32768,2,0.9911347517730497,0.9929328621908127,7,0.8982639312744141,
qp_tense_sae_layer9.parquet,aspect,0.25,5000,0.0001,none,1411,0,32768,2,0.9911347517730497,0.9929328621908127,7,0.8516168594360352,
qp_tense_sae_layer9.parquet,aspect,0.5,1000,0.0001,none,1411,0,32768,2,0.9955673758865248,1.0,10,1.4876747131347656,
qp_tense_sae_layer9.parquet,aspect,0.5,2000,0.0001,none,1411,0,32768,2,0.9955673758865248,1.0,10,1.4806151390075684,
qp_tense_sae_layer9.parquet,aspect,0.5,3000,0.0001,none,1411,0,32768,2,0.9955673758865248,1.0,10,1.4601645469665527,
qp_tense_sae_layer9.parquet,aspect,0.5,4000,0.0001,none,1411,0,32768,2,0.9955673758865248,1.0,10,1.4949421882629395,
qp_tense_sae_layer9.parquet,aspect,0.5,5000,0.0001,none,1411,0,32768,2,0.9955673758865248,1.0,10,1.503507375717163,
qp_tense_sae_layer9.parquet,aspect,1.0,1000,0.0001,none,1411,0,32768,2,1.0,1.0,11,2.0574398040771484,
qp_tense_sae_layer9.parquet,aspect,1.0,2000,0.0001,none,1411,0,32768,2,1.0,1.0,11,2.0488245487213135,
qp_tense_sae_layer9.parquet,aspect,1.0,3000,0.0001,none,1411,0,32768,2,1.0,1.0,11,2.055833339691162,
qp_tense_sae_layer9.parquet,aspect,1.0,4000,0.0001,none,1411,0,32768,2,1.0,1.0,11,2.055546522140503,
qp_tense_sae_layer9.parquet,aspect,1.0,5000,0.0001,none,1411,0,32768,2,1.0,1.0,11,2.025479793548584,
qp_tense_sae_olmo2__layer0.parquet,tense,0.25,1000,0.0001,none,1411,0,32768,7,0.9592198581560284,0.950530035335689,10,6.636472463607788,
qp_tense_sae_olmo2__layer0.parquet,tense,0.25,2000,0.0001,none,1411,0,32768,7,0.9592198581560284,0.950530035335689,10,6.669922113418579,
